RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
35,36,Kevin Na,41,3.28,134.54,-37.44,139.34,
36,35,Miguel Angel Jiménez,45,3.22,144.99,-76.97,91.00,
37,37,Ian Poulter,48,3.19,153.02,-149.64,45.99,
38,38,Brandt Snedeker,51,3.10,158.02,-174.74,78.87,
39,39,Graham DeLaet,51,3.09,157.79,-87.74,96.89,
40,44,Ryan Palmer,49,3.01,147.31,-55.88,138.28,
41,40,Lee Westwood,52,2.99,155.26,-132.59,95.80,
42,41,Thongchai Jaidee,52,2.97,154.32,-82.18,104.19,
43,43,Marc Leishman,52,2.94,152.90,-67.51,125.82,
44,42,Ryan Moore,49,2.94,144.01,-96.99,80.04,
45,46,Brendon Todd,52,2.86,148.79,-31.41,131.77,
46,49,Gary Woodland,52,2.78,144.65,-59.53,91.07,
47,45,Kevin Streelman,52,2.76,143.52,-79.62,88.64,
48,51,Joost Luiten,51,2.69,137.01,-69.10,86.02,
49,47,Francesco Molinari,52,2.68,139.51,-94.01,89.06,
50,50,John Senden,52,2.66,138.48,-62.06,122.87,
51,48,Ernie Els,52,2.65,137.59,-129.84,83.55,
52,52,Mikko Ilonen,46,2.61,120.26,-49.65,95.80,
53,53,Russell Henley,52,2.52,130.84,-67.97,125.19,
54,54,Kevin Stadler,52,2.51,130.40,-59.79,116.19,
55,55,Jonas Blixt,52,2.43,126.20,-83.99,76.12,
56,56,Ángel Cabrera,51,2.43,123.74,-52.78,81.78,
57,57,Harris English,52,2.36,122.89,-70.66,76.29,
58,58,Matt Every,52,2.36,122.68,-54.48,110.74,
59,59,Matt Jones,52,2.35,122.29,-49.41,92.69,
60,60,J.B. Holmes,40,2.32,92.80,-20.20,99.83,
61,61,Louis Oosthuizen,49,2.25,110.11,-135.17,91.21,
62,88,Paul Casey,52,2.19,113.88,-45.76,79.97,
63,62,Shane Lowry,50,2.19,109.35,-58.65,78.35,
64,63,Koumei Oda,48,2.13,102.27,-50.80,54.64,
65,70,Pablo Larrazabal,52,2.05,106.81,-60.63,87.85,
66,64,Bernd Wiesberger,52,2.04,106.27,-72.27,59.85,
67,68,Brooks Koepka,50,2.04,101.99,-39.20,76.50,
68,66,Brian Harman,52,2.03,105.30,-39.62,93.01,
69,72,Cameron Tringale,52,2.02,105.10,-36.13,95.80,
70,65,Gonzalo Fernandez-Castaño,52,2.01,104.48,-87.64,42.70,
71,67,Marc Warren,52,2.01,104.38,-43.30,73.99,
72,69,Charley Hoffman,49,1.98,97.13,-51.83,70.36,
73,71,Freddie Jacobson,47,1.92,90.43,-43.83,70.30,
74,82,Richard Sterne,46,1.91,87.86,-70.09,40.99,
75,74,Geoff Ogilvy,51,1.88,95.92,-45.07,78.66,
76,73,Erik Compton,52,1.88,97.55,-20.95,93.36,
77,75,Tim Clark,48,1.80,86.51,-54.87,56.87,
78,76,Chris Stroud,52,1.78,92.53,-47.52,50.32,
79,77,K.J. Choi,52,1.77,91.78,-48.83,74.62,
80,78,George McNeill,47,1.76,82.85,-25.28,76.04,
81,79,Rafa Cabrera Bello,52,1.75,90.87,-52.27,75.53,
82,81,Ryo Ishikawa,52,1.72,89.66,-57.48,55.52,
83,80,Nick Watney,52,1.72,89.36,-115.52,36.34,
84,83,Ben Martin,52,1.71,88.66,-31.69,64.89,
85,86,Kevin Chappell,52,1.69,88.03,-44.98,57.16,
86,87,Chesson Hadley,52,1.69,87.65,-33.63,60.92,
87,84,George Coetzee,52,1.68,87.50,-66.11,75.51,
88,85,Matteo Manassero,52,1.67,86.94,-88.92,45.21,
89,89,Tommy Fleetwood,52,1.64,85.52,-40.66,54.53,
90,90,Danny Willett,48,1.61,77.11,-47.81,57.11,
91,98,Anirban Lahiri,44,1.60,70.24,-34.32,42.18,
92,91,Seung-Yul Noh,52,1.60,82.99,-42.67,74.81,
93,94,Fabrizio Zanotti,50,1.58,79.09,-13.18,77.47,
94,92,Charles Howell III,52,1.57,81.73,-59.24,57.70,
95,93,Brendon de Jonge,52,1.57,81.70,-68.45,46.96,
96,95,Daniel Summerhays,52,1.56,81.30,-41.83,57.52,
97,131,Simon Dyson,52,1.55,80.63,-34.67,62.37,
98,101,Morgan Hoffmann,52,1.55,80.43,-30.12,68.70,
99,96,Hyung-Sung Kim,52,1.54,80.13,-58.59,33.05,
100,97,Russell Knox,52,1.53,79.80,-29.35,72.89,
101,110,Edoardo Molinari,44,1.51,66.29,-18.77,60.07,
102,100,Hennie Otto,50,1.49,74.55,-35.04,41.78,
103,99,Ben Crane,48,1.49,71.56,-27.90,63.32,
104,106,Stuart Appleby,52,1.47,76.61,-22.88,66.28,
105,105,Jerry Kelly,49,1.47,72.17,-31.30,60.24,
106,103,David Hearn,52,1.47,76.56,-41.03,52.53,
107,102,Boo Weekley,52,1.47,76.33,-64.61,23.65,
108,108,Chris Wood,48,1.46,70.00,-58.43,38.32,
109,104,Thorbjørn Olesen,52,1.46,75.71,-79.43,49.83,
110,107,Scott Stallings,52,1.45,75.47,-60.35,62.67,
111,109,David Howell,52,1.43,74.39,-45.06,38.63,
112,112,Camilo Villegas,52,1.42,73.97,-20.14,62.11,
113,111,Alexander Levy,52,1.42,73.79,-20.34,56.83,
114,113,Branden Grace,52,1.40,72.93,-89.55,41.73,
115,115,Brendan Steele,52,1.39,72.43,-32.92,56.69,
116,114,Ross Fisher,52,1.39,72.20,-55.81,34.77,
117,119,Robert Karlsson,49,1.39,67.88,-21.47,57.37,
118,125,Romain Wattel,48,1.38,66.22,-35.58,50.24,
119,118,Jason Kokrak,49,1.38,67.41,-36.78,47.12,
120,116,Steven Bowditch,52,1.36,70.80,-20.02,64.64,
121,120,Shawn Stefani,48,1.36,65.31,-24.06,58.19,
122,117,Will MacKenzie,52,1.36,70.58,-23.15,66.35,
123,121,John Huh,52,1.31,68.07,-52.93,39.46,
124,127,Hiroshi Iwata,41,1.30,53.10,-9.59,47.99,
125,123,David Horsey,50,1.28,64.24,-23.38,48.43,
126,122,Roberto Castro,52,1.28,66.61,-51.37,24.20,
127,124,William McGirt,52,1.28,66.39,-35.23,52.93,
128,126,Carlos Ortiz,40,1.27,50.82,-5.33,56.15,
129,205,Justin Thomas,40,1.27,50.66,-4.84,53.56,
130,129,Thomas Aiken,52,1.25,65.13,-46.16,54.37,
131,132,Alejandro Cañizares,49,1.25,61.02,-37.56,38.35,
132,128,Michael Thompson,49,1.24,60.76,-60.90,31.91,
133,134,Hideto Tanihara,48,1.23,59.26,-40.62,22.30,
134,144,Tyrrell Hatton,45,1.23,55.44,-11.72,48.88,
135,129,Bo Van Pelt,52,1.22,63.63,-84.42,36.14,
136,137,Peter Uihlein,52,1.22,63.62,-50.78,11.55,
137,135,Brian Stuard,52,1.21,62.92,-33.87,48.96,
138,138,Carl Pettersson,52,1.20,62.65,-64.25,51.99,
139,133,Scott Piercy,42,1.20,50.26,-80.88,13.86,
140,136,Kiradech Aphibarnrat,52,1.19,61.86,-58.26,9.75,
141,139,Martin Laird,46,1.19,54.61,-53.41,25.26,
142,140,Pat Perez,49,1.19,58.13,-40.46,51.71,
143,143,David Lingmerth,52,1.18,61.29,-48.18,36.68,
144,141,David Lynn,52,1.17,61.03,-81.03,7.06,
145,142,Kristoffer Broberg,52,1.17,60.95,-30.57,58.86,
146,150,Shingo Katayama,43,1.17,50.21,-41.82,4.32,
147,148,Justin Hicks,52,1.16,60.31,-25.28,51.55,
148,145,Stewart Cink,50,1.16,57.95,-29.56,37.58,
149,146,Jason Bohn,52,1.16,60.22,-33.38,31.30,
150,147,Scott Brown,52,1.15,59.85,-33.75,37.36,
151,149,Darren Fichardt,52,1.15,59.60,-47.18,39.22,
152,162,Richie Ramsay,43,1.15,49.28,-45.41,36.99,
153,151,Felipe Aguilar,52,1.14,59.37,-35.92,39.86,
154,154,David Lipsky,44,1.14,50.15,-10.37,47.66,
155,152,Marcel Siem,51,1.14,58.10,-57.71,33.95,
156,158,Andrew Johnston,40,1.13,45.06,-4.98,41.47,
157,155,David Toms,40,1.12,44.91,-38.54,27.94,
158,153,Moritz Lampert,41,1.12,46.03,-2.17,45.89,
159,156,Grégory Bourdy,52,1.12,58.15,-43.22,24.02,
160,157,Julien Quesne,47,1.11,52.39,-35.44,25.92,
161,159,Rory Sabbatini,52,1.09,56.88,-39.46,28.82,
162,161,Andrew Svoboda,52,1.08,56.30,-20.72,38.87,
163,160,Peter Hanson,49,1.07,52.67,-91.17,23.72,
164,163,D.A. Points,52,1.06,55.37,-61.32,8.63,
165,164,Robert Garrigus,52,1.06,54.98,-71.16,36.53,
166,166,Yusaku Miyazato,48,1.05,50.38,-25.71,26.76,
167,165,Michael Putnam,52,1.04,54.25,-31.37,32.97,
168,171,Emiliano Grillo,52,1.04,54.18,-25.37,47.70,
169,216,Andy Sullivan,52,1.04,54.09,-19.56,49.12,
170,168,Brian Davis,52,1.02,53.21,-39.51,30.80,
171,170,Luke Guthrie,52,1.01,52.67,-52.27,27.77,
172,173,Scott Langley,52,1.01,52.55,-16.66,51.10,
173,174,Billy Hurley III,52,1.01,52.48,-15.82,47.58,
174,167,Scott Jamieson,52,1.01,52.47,-49.10,27.23,
175,172,Sangmoon Bae,52,1.01,52.27,-45.10,28.71,
176,175,Morten Orum Madsen,52,.99,51.68,-32.36,16.78,
177,176,Martin Flores,52,.99,51.67,-26.56,41.69,
178,169,Brett Rumford,50,.99,49.68,-52.23,14.00,
179,182,Sung Joon Park,50,.99,49.29,-31.71,9.65,
180,180,Yoshinori Fujimoto,47,.98,46.28,-35.72,17.96,
181,178,Robert Streb,52,.98,51.12,-22.58,47.95,
182,177,Aaron Baddeley,50,.98,49.12,-30.42,32.75,
183,185,Siddikur Rahman,40,.98,39.11,-25.47,18.17,
184,184,Hiroyuki Fujita,51,.97,49.47,-51.44,34.57,
185,179,John Merrick,50,.96,48.08,-52.09,18.86,
186,181,WC Liang,52,.96,49.97,-41.99,14.32,
187,193,Zack Sucher,40,.96,38.35,-3.72,36.01,
188,183,Shiv Kapur,52,.96,49.84,-35.22,23.04,
189,197,Adam Hadwin,51,.95,48.68,-10.85,48.80,
190,187,Michael Hoey,52,.95,49.60,-24.61,38.27,
191,190,Bud Cauley,52,.95,49.34,-32.78,39.27,
192,189,Alvaro Quiros,42,.94,39.68,-19.58,31.87,
193,200,Robert-Jan Derksen,43,.94,40.43,-19.88,22.77,
194,192,Danie van Tonder,52,.93,48.48,-11.43,49.09,
195,188,Prayad Marksaeng,49,.93,45.50,-33.64,21.65,
196,186,Scott Hend,48,.93,44.48,-35.86,15.06,
197,280,Prom Meesawat,47,.92,43.42,-24.74,25.74,
198,203,Paul Waring,47,.92,43.40,-21.53,26.38,
199,191,Nicolas Colsaerts,52,.92,47.73,-70.62,20.02,
200,243,Eddie Pepperell,50,.91,45.74,-18.48,34.69,
201,205,Raphael Jacquelin,49,.91,44.61,-43.65,21.36,
202,194,Nicholas Thompson,52,.91,47.26,-29.76,34.39,
203,198,Matthew Baldwin,52,.91,47.19,-22.21,33.41,
204,196,Vijay Singh,51,.91,46.27,-41.25,21.87,
205,195,Anders Hansen,40,.90,36.03,-34.93,24.20,
206,199,Benjamin Hebert,40,.89,35.58,-1.54,35.63,
207,202,Byeong Hun An,48,.88,42.03,-8.51,34.29,
208,201,Retief Goosen,42,.87,36.70,-20.61,34.60,
209,219,Oliver Fisher,52,.87,45.22,-14.90,39.43,
210,210,Satoshi Kodaira,40,.87,34.75,-15.49,17.92,
211,250,Antonio Lascuna,40,.87,34.74,-15.29,24.97,
212,212,Rikard Karlberg,44,.87,38.13,-16.81,33.04,
213,224,Blayne Barber,40,.86,34.50,-6.63,31.86,
214,209,Kyoung-Hoon Lee,51,.86,43.86,-31.82,16.82,
215,207,Andres Romero,51,.86,43.84,-27.44,31.81,
216,204,Ken Duke,52,.86,44.49,-46.18,12.42,
216,213,Jang Dong-Kyu,45,.86,38.50,-8.38,37.22,
218,208,Chan Shih-chang,40,.85,34.07,-7.36,28.46,
219,211,Bradley Dredge,40,.85,33.94,-4.10,34.33,
220,214,Jaco Van Zyl,41,.84,34.47,-40.73,12.66,
221,262,Johan Carlsson,40,.84,33.48,-15.13,17.51,
222,217,Ashun Wu,46,.83,38.14,-34.30,7.87,
223,215,Bryce Molder,51,.83,42.19,-30.21,29.80,
224,253,Tony Finau,40,.81,32.52,-.93,32.25,
225,218,Jacques Blaauw,46,.81,37.25,-12.30,29.49,
226,221,Yuta Ikeda,49,.80,39.35,-40.09,10.36,
227,220,Park Sang-eon,40,.80,31.87,-10.02,29.06,
227,234,Jbe' Kruger,52,.80,41.43,-26.78,27.83,
229,222,Marco Crespi,48,.79,37.94,-20.85,22.04,
230,226,Brad Kennedy,46,.79,36.25,-29.05,12.96,
231,228,Seve Benson,47,.78,36.88,-20.49,24.92,
232,225,Justin Leonard,50,.78,38.79,-27.97,25.04,
233,229,Grégory Havret,52,.77,40.19,-16.86,24.04,
234,230,John Peterson,52,.77,40.00,-25.23,17.63,
235,245,Jason Gore,52,.77,39.99,-8.93,39.20,
236,223,Richard Green,48,.77,36.88,-16.84,28.67,
237,227,Jeff Overton,52,.77,39.91,-38.06,26.11,
238,240,Kazuhiro Yamashita,47,.76,35.87,-23.71,14.91,
239,233,Will Wilcox,42,.76,31.98,-13.22,23.38,
240,235,Ulrich Van den Berg,52,.76,39.56,-12.90,30.07,
241,248,Thaworn Wiratchant,51,.76,38.63,-44.92,19.63,
242,242,Steve Webster,43,.75,32.44,-32.07,19.26,
243,238,Kevin Kisner,52,.75,39.20,-16.35,29.83,
244,237,Jake Roos,52,.75,39.12,-21.52,32.05,
245,239,Danny Lee,52,.75,39.05,-19.23,32.71,
246,241,Craig Lee,52,.75,38.89,-23.95,20.08,
246,231,Andrew Putnam,46,.75,34.41,-7.58,34.50,
248,252,Troy Merritt,48,.75,35.88,-4.70,33.99,
248,232,Marcus Fraser,40,.75,29.90,-51.16,0,
250,305,P. Tangkamolpraser,40,.74,29.72,-4.13,29.76,
251,244,Eduardo De La Riva,52,.74,38.48,-29.38,17.42,
252,251,K.T. Kim,51,.74,37.67,-38.15,15.79,
253,255,Tomohiro Kondo,46,.74,33.93,-21.55,16.12,
254,247,Daan Huizing,40,.74,29.43,-16.00,8.60,
255,246,Kyle Stanley,52,.73,38.14,-42.70,9.57,
256,249,Wade Ormsby,45,.73,32.94,-16.96,20.69,
257,257,Jordi Garcia Pinto,44,.73,32.18,-10.91,27.87,
258,261,Maximilian Kieffer,52,.73,37.95,-20.29,20.75,
259,236,Paul Lawrie,41,.73,29.91,-55.36,15.19,
260,265,Thomas Pieters,40,.73,29.13,-2.20,29.66,
261,256,Jhonattan Vegas,40,.73,29.10,-9.65,30.06,
262,258,Steven Alker,46,.73,33.43,-11.09,25.13,
263,254,Charlie Beljan,52,.72,37.39,-37.55,27.15,
264,259,Jason Allred,40,.71,28.40,-6.58,31.44,
265,260,Seuk-hyun Baek,47,.70,32.92,-18.62,17.36,
266,266,Florian Fritsch,40,.69,27.76,-.23,27.99,
267,264,Tim Wilkinson,52,.69,35.96,-16.44,23.98,
268,263,Trevor Fisher Jr,45,.69,31.11,-19.56,23.92,
269,268,Alex Cejka,52,.68,35.48,-12.06,34.08,
270,269,Damian McGrane,52,.68,35.43,-16.65,25.31,
271,271,I J Jang,51,.68,34.69,-26.92,19.21,
272,273,Masahiro Kawamura,51,.67,34.32,-23.32,7.82,
273,272,Søren Kjeldsen,52,.67,34.91,-28.63,17.72,
274,270,James Hahn,52,.67,34.80,-28.87,28.37,
275,267,Jonathan Byrd,45,.67,30.07,-20.20,23.68,
276,275,Daniel Berger,40,.66,26.57,-1.72,28.29,
277,274,Jeff Maggert,44,.66,28.90,-23.01,10.89,
278,278,Dawie van der Walt,52,.65,34.01,-25.62,20.90,
279,277,Andrea Pavan,52,.65,34.00,-21.23,6.22,
280,279,Greg Owen,51,.65,33.24,-20.14,25.11,
281,282,Graeme Storm,52,.64,33.41,-17.83,20.41,
281,276,Stuart Manley,46,.64,29.55,-14.83,8.76,
283,283,Mike Weir,50,.64,32.00,-5.92,29.30,
284,284,Mikael Lundberg,48,.64,30.68,-7.12,29.64,
285,281,Garth Mulroy,52,.64,33.13,-33.96,12.95,
286,286,Justin Walters,52,.63,32.76,-27.15,12.69,
287,287,Cameron Percy,52,.63,32.70,-19.99,22.75,
288,288,Magnus Carlsson,50,.63,31.25,-22.73,23.32,
289,289,Brad Fritsch,52,.62,32.41,-20.65,22.54,
290,285,Lucas Bjerregaard,41,.62,25.46,-8.09,18.81,
291,291,Shunsuke Sonoda,40,.62,24.71,-18.38,4.78,
291,294,Andres Gonzales,52,.62,32.12,-8.91,26.61,
293,292,Merrick Bremner,50,.61,30.71,-14.90,19.16,
294,292,Jin Jeong,42,.61,25.76,-13.06,10.68,
295,297,Hur In-hoi,43,.61,26.12,-5.22,19.92,
295,296,Ben Curtis,52,.61,31.59,-30.26,25.73,
297,290,Richard Lee,52,.60,31.42,-26.68,20.54,
298,295,Jung-gon Hwang,52,.60,31.31,-28.79,15.95,
299,298,Ricky Barnes,52,.60,31.19,-18.53,23.23,
300,327,Derek Fathauer,48,.60,28.77,-3.51,29.49,
301,300,Max Homa,40,.60,23.91,-3.14,21.60,
302,301,Jonathan Randolph,40,.60,23.91,-3.22,24.71,
303,339,J.J. Henry,52,.60,31.00,-32.74,14.33,
304,303,Mark Tullo,52,.59,30.94,-14.44,22.85,
305,302,Jon Curran,40,.59,23.76,-3.56,26.49,
306,306,Roope Kakko,47,.59,27.56,-18.42,10.90,
307,307,Derek Ernst,52,.58,30.25,-24.65,10.19,
308,309,Simon Khan,40,.58,23.18,-22.81,4.16,
309,304,Matthew Griffin,42,.58,24.19,-14.52,13.61,
310,319,Andrew McArthur,47,.58,27.06,-9.14,20.52,
311,314,Juvic Pagunsan,45,.58,25.90,-22.19,17.16,
312,308,Brian Gay,52,.58,29.92,-36.88,9.18,
312,312,Jean Hugo,52,.58,29.92,-12.65,21.74,
314,311,Richard Lee,40,.58,23.01,-8.29,18.70,
315,299,Padraig Harrington,52,.57,29.84,-51.74,17.25,
316,310,Mike Hendry,48,.57,27.52,-22.95,16.00,
317,316,Mark Hubbard,40,.57,22.85,-3.74,20.55,
318,313,Adilson da Silva,52,.57,29.52,-21.71,15.61,
319,318,Fabián Gómez,52,.56,29.37,-14.27,17.19,
320,317,Chapchai Nirat,40,.56,22.49,-15.40,10.43,
321,315,Gaganjeet Bhullar,52,.56,28.99,-38.85,10.23,
322,320,Haydn Porteous,40,.56,22.25,-1.11,23.36,
323,323,Michio Matsumura,47,.55,25.97,-17.76,16.36,
324,344,Robert Rock,52,.55,28.61,-22.16,20.31,
325,324,Oliver Farr,40,.55,21.98,-.65,22.63,
326,321,"Ted Potter, Jr.",48,.55,26.19,-30.38,15.57,
327,327,Chad Campbell,52,.54,28.29,-20.18,17.70,
328,326,Sung Kang,52,.54,28.27,-14.26,9.74,
329,325,Brice Garnett,52,.54,28.26,-15.33,21.58,
330,334,Taichi Teshima,43,.54,23.36,-10.06,19.74,
331,329,Trevor Immelman,52,.54,28.05,-23.93,13.14,
331,331,Jim Renner,52,.54,28.05,-13.64,28.06,
333,330,Scott Strange,40,.54,21.49,-15.17,8.48,
334,333,Tom Lewis,50,.53,26.73,-11.09,17.39,
335,322,Ricardo Gonzalez,48,.53,25.63,-18.43,10.70,
336,338,Seunghyuk Kim,40,.53,21.23,-3.58,19.08,
337,335,Mark Brown,40,.53,21.08,-14.77,12.38,
338,337,Johnson Wagner,52,.53,27.39,-23.50,14.86,
339,336,Brendan Jones,40,.52,20.88,-34.69,6.40,
340,341,Nicholas Fung,40,.52,20.82,-12.43,2.92,
341,341,Masanori Kobayashi,52,.52,26.99,-29.60,0,
342,375,Rashid Khan,40,.52,20.72,-7.19,19.03,
343,339,Bill Lunde,41,.51,21.04,-10.01,17.90,
343,345,Jaco Ahlers,45,.51,23.09,-11.70,16.36,
345,346,Jorge Campillo,52,.51,26.52,-18.42,11.26,
346,355,Andrew Loupe,52,.51,26.45,-5.94,24.89,
347,343,Darren Clarke,43,.51,21.72,-13.73,11.08,
348,349,Ryan Armour,40,.50,20.14,-.86,20.48,
349,376,Rich Bland,52,.50,26.13,-15.91,21.91,
350,348,Keith Horne,52,.50,26.10,-15.31,25.11,
351,383,Angelo Que,45,.50,22.55,-16.91,8.01,
352,347,Greg Chalmers,52,.50,26.01,-36.27,15.25,
353,360,Sam Hutsby,46,.50,22.88,-3.63,20.41,
354,350,Gareth Maybin,50,.50,24.84,-12.57,15.18,
355,483,David McKenzie,40,.50,19.81,-7.42,12.00,
356,353,Ashley Hall,52,.49,25.67,-13.74,14.12,
357,351,Lee Slattery,52,.49,25.66,-21.27,17.75,
358,354,Young-han Song,40,.49,19.69,-8.60,9.94,
359,356,Jared Harvey,45,.49,22.08,-5.93,16.37,
360,395,Sebastian Cappelen,40,.48,19.38,,19.38,
361,359,Titch Moore,51,.48,24.69,-9.51,17.33,
362,352,Ricardo Santos,52,.48,25.14,-29.35,9.63,
363,362,Adam Bland,40,.48,19.24,-5.32,13.73,
364,358,Daniel Brooks,52,.48,24.93,-14.12,19.20,
365,361,SSP Chawrasia,52,.48,24.91,-14.45,18.02,
366,367,Michael Lorenzo-Vera,40,.48,19.16,-3.43,19.47,
367,371,Woody Austin,45,.48,21.55,-16.10,10.04,
368,365,Adrian Otaegui,52,.48,24.77,-14.80,11.25,
369,366,Daisuke Kataoka,52,.48,24.73,-12.41,13.87,
370,369,Hudson Swafford,52,.48,24.70,-10.77,20.57,
371,368,Dimi Papadatos,40,.47,18.96,-5.34,18.03,
372,363,Arnond Vongvanij,40,.47,18.94,-17.72,8.92,
373,374,Terry Pilkadaris,52,.47,24.50,-5.60,20.80,
374,357,Alex Noren,40,.47,18.82,-49.44,0,
375,364,Kyle Reifers,46,.47,21.59,-8.52,19.68,
376,379,Heath Slocum,52,.47,24.34,-9.36,20.20,
377,382,Tjaart van der Walt,43,.47,20.12,-14.39,3.77,
378,373,Simon Thornton,42,.47,19.60,-12.74,8.06,
379,372,Jose-Filipe Lima,49,.47,22.83,-17.77,4.65,
380,388,Bernard Ritthammer,42,.47,19.55,-7.28,12.70,
381,377,Alex Prugh,52,.47,24.18,-11.89,15.03,
382,387,Sang-hee Lee,43,.46,19.99,-14.29,9.60,
383,386,David Oh,45,.46,20.89,-11.59,11.22,
384,380,Kim Hyung-Tae,40,.46,18.52,-7.61,9.12,
385,384,Yoshitaka Takeya,40,.46,18.45,-.19,18.64,
386,370,Ryan Blaum,44,.46,20.29,-8.27,8.91,
387,378,James Driscoll,52,.46,23.96,-22.22,11.26,
388,381,Peter Malnati,40,.46,18.40,-10.45,6.33,
389,389,Toru Taniguchi,44,.46,20.09,-26.21,11.59,
390,385,Ignacio Elvira Mijares,49,.45,22.25,-11.13,8.48,
391,391,Xinjun Zhang,40,.45,18.16,-1.92,17.88,
392,392,Robert Allenby,52,.45,23.48,-11.23,18.94,
393,390,Anthony Wall,40,.45,18.05,-15.90,14.99,
394,394,Toshinori Muto,45,.45,20.27,-27.94,7.92,
395,412,Jake Higginbottom,40,.45,17.95,-12.46,11.56,
396,613,Miguel Tabuena,40,.45,17.82,-3.97,16.00,
397,406,Daniel Im,48,.44,21.25,-10.52,12.49,
398,397,Sam Walker,46,.44,20.16,-12.12,10.76,
399,398,Steve Wheatcroft,48,.44,21.02,-7.87,16.86,
400,396,Rod Pampling,51,.44,22.20,-14.13,17.29,
400,393,Matthew Nixon,52,.44,22.63,-11.71,13.92,
402,400,Sihwan Kim,51,.43,22.17,-16.84,7.54,
403,403,Martin Piller,40,.43,17.37,-.65,16.85,
404,332,Josh Teater,52,.43,22.46,-38.44,12.05,
405,401,Mikko Korhonen,45,.43,19.43,-12.68,12.30,
406,407,Colt Knost,52,.43,22.35,-7.86,20.50,
407,399,Roger Sloan,41,.43,17.61,-3.48,15.28,
408,405,Tyrone Van Aswegen,52,.43,22.33,-13.11,18.05,
409,408,Zac Blair,40,.43,17.17,-.28,17.44,
410,455,Cameron Smith,40,.43,17.13,-3.95,17.53,
411,404,Scott Gardiner,52,.43,22.24,-19.68,14.27,
412,513,Sean O'Hair,52,.43,22.22,-17.89,13.90,
413,409,Jens Fahrbring,40,.43,17.04,-6.94,8.04,
414,411,Antonio Hortal,40,.42,16.98,-1.38,18.36,
415,410,Hyun-woo Ryu,52,.42,21.97,-25.75,8.10,
416,414,Joel Dahmen,40,.42,16.88,-1.40,16.32,
417,415,Ki-Tack Kwon,40,.42,16.87,-.34,17.21,
418,402,John Rollins,52,.42,21.82,-29.71,6.51,
419,420,Aaron Watkins,47,.42,19.68,-9.32,16.67,
420,413,Wallie Coetsee,47,.42,19.68,-4.55,18.93,
421,417,Byron Smith,50,.42,20.82,-6.51,16.17,
422,423,Philip Archer,48,.41,19.91,-10.65,13.38,
423,419,Yuki Kono,40,.41,16.57,-10.04,1.31,
424,418,Chris Doak,52,.41,21.43,-19.47,12.83,
425,421,Tetsuji Hiratsuka,52,.41,21.38,-18.39,5.72,
425,416,Charlie Wi,52,.41,21.38,-30.92,11.88,
427,422,Mark Wilson,46,.40,18.60,-26.09,4.10,
428,425,Kim Tae-hoon,40,.40,16.15,-8.13,5.16,
429,426,Andrew Dodt,46,.40,18.52,-7.34,15.63,
