RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
93,96,Lucas Glover,50,1.57,78.51,-33.11,60.08,
94,97,Joost Luiten,52,1.56,80.98,-66.24,34.03,
95,94,Sung Kang,52,1.55,80.69,-37.06,74.98,
96,95,Danny Lee,52,1.54,80.20,-81.50,61.24,
97,93,Satoshi Kodaira,52,1.52,79.09,-41.87,48.70,
98,98,Graham DeLaet,46,1.50,69.08,-31.74,61.58,
99,101,Fabrizio Zanotti,50,1.50,74.86,-40.51,67.05,
100,99,Chez Reavie,52,1.48,76.94,-43.30,59.88,
101,100,David Horsey,48,1.47,70.69,-41.70,40.05,
102,103,Ryan Fox,52,1.47,76.56,-35.86,48.82,
103,102,Bud Cauley,43,1.47,63.12,-18.58,58.69,
104,104,Jason Kokrak,52,1.46,75.95,-48.21,41.85,
105,105,Julian Suri,40,1.44,57.66,-2.79,57.57,
106,106,Ollie Schniederjans,52,1.43,74.29,-29.90,65.97,
107,110,David Lingmerth,52,1.42,73.66,-74.15,45.81,
108,107,Mackenzie Hughes,52,1.42,73.63,-26.69,43.18,
109,116,Shugo Imahira,52,1.41,73.17,-28.28,54.85,
110,108,Richard Sterne,41,1.40,57.56,-29.77,15.66,
111,109,Jim Herman,52,1.39,72.41,-56.70,48.49,
112,112,Daniel Summerhays,52,1.39,72.03,-62.97,37.08,
113,111,Luke Donald,50,1.38,69.02,-60.73,40.48,
114,113,Chan Kim,40,1.37,54.75,-6.93,49.78,
115,114,Jim Furyk,40,1.34,53.55,-81.11,15.80,
116,115,Brandon Stone,52,1.33,68.90,-56.25,24.91,
117,117,Alexander Björk,49,1.32,64.47,-23.17,48.13,
118,119,Matthew Southgate,52,1.31,67.94,-19.70,47.37,
119,120,Robert Streb,52,1.30,67.77,-58.77,51.83,
120,118,Scott Brown,52,1.30,67.71,-36.69,62.41,
121,121,Thongchai Jaidee,52,1.29,66.90,-86.30,23.11,
122,122,Pablo Larrazabal,52,1.28,66.63,-40.60,51.06,
123,126,K.T. Kim,52,1.28,66.49,-80.73,29.24,
124,123,Andrew Johnston,48,1.27,60.80,-46.35,21.03,
125,134,Dean Burmester,50,1.26,63.00,-41.46,59.49,
126,131,Young-han Song,52,1.26,65.49,-54.66,34.21,
127,155,Chesson Hadley,52,1.26,65.32,-15.55,59.73,
128,128,Nicolas Colsaerts,52,1.25,65.25,-37.39,32.53,
129,124,Aaron Rai,43,1.25,53.57,-13.10,46.76,
130,125,Renato Paratore,52,1.24,64.38,-20.60,50.23,
131,181,Daisuke Kataoka,52,1.24,64.34,-37.59,33.61,
132,129,Ryan Palmer,42,1.23,51.85,-53.46,20.21,
133,127,Mike Hendry,52,1.22,63.33,-32.16,41.51,
134,136,Richie Ramsay,47,1.22,57.21,-25.13,46.13,
135,142,George Coetzee,52,1.21,62.76,-41.36,45.37,
136,133,Harold Varner III,52,1.19,62.12,-36.97,30.90,
137,130,Graeme McDowell,52,1.19,61.98,-58.55,32.44,
138,132,Kevin Streelman,51,1.19,60.61,-41.86,33.63,
139,135,David Lipsky,52,1.18,61.51,-35.93,39.49,
140,137,Yusaku Miyazato,52,1.17,61.10,-43.43,48.78,
141,138,Luke List,52,1.17,60.97,-28.61,44.40,
142,144,Stewart Cink,48,1.16,55.44,-25.64,48.71,
143,139,Matt Wallace,40,1.14,45.78,-18.31,32.34,
144,149,Thomas Detry,40,1.14,45.75,-15.61,24.77,
145,148,Michael Lorenzo-Vera,42,1.14,48.01,-21.65,41.25,
146,141,Cameron Smith,52,1.14,59.37,-39.89,33.68,
147,143,Chris Kirk,52,1.13,58.65,-60.76,20.91,
148,147,Adrian Otaegui,52,1.13,58.59,-16.15,42.29,
149,145,Kiradech Aphibarnrat,52,1.11,57.91,-73.35,37.04,
150,140,Bradley Dredge,44,1.11,48.87,-39.99,19.17,
151,150,Patrick Rodgers,52,1.10,57.42,-40.72,39.83,
152,185,Graeme Storm,52,1.10,57.30,-32.44,52.94,
153,146,Callum Shinkwin,44,1.10,48.43,-17.52,37.81,
154,153,J.J. Spaun,52,1.09,56.81,-30.43,43.72,
155,158,Padraig Harrington,49,1.09,53.38,-37.62,21.87,
156,154,Richard Bland,52,1.09,56.62,-37.72,22.60,
157,156,Park Sang-eon,52,1.09,56.62,-32.84,26.15,
158,151,Harris English,52,1.09,56.58,-61.80,19.74,
159,157,Matthieu Pavon,50,1.08,54.13,-15.52,37.30,
160,152,Julien Guerrier,48,1.08,51.83,-8.97,43.45,
161,169,Sungjae Im,42,1.06,44.55,-8.61,40.13,
162,159,C.T. Pan,52,1.06,55.01,-29.27,46.49,
163,160,Chris Stroud,52,1.06,54.93,-27.31,46.64,
164,165,Jung-gon Hwang,52,1.06,54.87,-32.35,35.66,
165,164,Billy Hurley III,51,1.05,53.76,-34.82,26.06,
166,161,Andres Romero,40,1.05,41.92,-10.71,38.67,
167,162,Andrew Dodt,50,1.04,52.22,-17.67,31.51,
168,187,Kyung-Nam Kang,40,1.04,41.59,-9.22,34.00,
169,168,Aaron Baddeley,51,1.04,52.91,-35.60,24.85,
170,167,Jaco Van Zyl,47,1.03,48.62,-54.24,30.43,
171,163,Roberto Castro,52,1.03,53.59,-51.91,9.45,
172,166,Brad Kennedy,48,1.02,49.16,-33.22,28.31,
173,170,Morgan Hoffmann,52,1.01,52.72,-28.14,51.90,
174,194,Seungsu Han,40,1.01,40.20,-6.79,33.88,
175,188,Ignacio Elvira Mijares,52,1.00,52.05,-35.53,30.82,
176,172,Kevin Tway,52,.99,51.59,-15.52,44.84,
177,171,Jorge Campillo,52,.99,51.52,-34.05,29.18,
178,174,Sam Ryder,44,.98,43.05,-12.09,36.66,
179,173,Shingo Katayama,47,.98,45.90,-43.09,18.71,
180,176,Hyun-woo Ryu,52,.97,50.37,-20.12,32.76,
181,175,Chad Campbell,52,.97,50.36,-32.73,38.78,
182,178,Rikard Karlberg,48,.97,46.42,-47.93,16.46,
183,180,"Ted Potter, Jr.",40,.96,38.44,-5.70,37.13,
184,178,Kelly Kraft,52,.96,49.94,-21.26,49.65,
185,184,Andrew Landry,46,.95,43.67,-12.10,41.57,
185,182,Dominic Bozzelli,41,.95,38.92,-17.70,33.57,
187,183,Richy Werenski,48,.95,45.48,-20.11,32.51,
188,186,Oscar Lengden,40,.95,37.81,-7.11,31.28,
189,177,Jazz Janewattananond,44,.94,41.34,-16.29,37.73,
190,190,Robert Garrigus,48,.94,45.03,-23.33,28.74,
191,197,Victor Dubuisson,40,.93,37.36,-48.63,14.67,
192,188,Paul Dunne,51,.93,47.59,-18.02,39.54,
193,387,Lucas Bjerregaard,52,.92,47.72,-35.53,38.42,
194,191,Smylie Kaufman,52,.91,47.53,-53.53,29.72,
195,193,Whee Kim,52,.91,47.27,-22.45,34.38,
196,192,Anthony Wall,47,.91,42.69,-33.12,24.94,
197,195,Talor Gooch,40,.91,36.30,-5.53,35.06,
198,255,Eddie Pepperell,45,.90,40.59,-21.95,34.90,
199,247,Poom Saksansin,48,.90,43.05,-14.43,29.64,
200,196,Katsumasa Miyamoto,52,.90,46.63,-22.64,31.36,
201,199,Austin Connelly,40,.89,35.45,-3.35,33.43,
202,201,Ben Martin,52,.87,45.16,-36.65,27.81,
203,204,Brice Garnett,48,.87,41.58,-9.00,39.63,
204,200,Yoshinori Fujimoto,52,.86,44.98,-39.09,25.51,
205,206,Joakim Lagergren,49,.86,42.34,-29.26,24.24,
206,208,Rod Pampling,50,.86,43.16,-30.06,11.20,
207,198,Stephan Jaeger,45,.86,38.81,-9.27,32.92,
208,207,Haydn Porteous,52,.86,44.63,-21.55,38.43,
209,202,Bernard Ritthammer,51,.86,43.75,-28.33,10.35,
210,205,Mikko Korhonen,44,.85,37.60,-19.92,29.96,
211,220,Jbe' Kruger,52,.85,44.21,-19.20,34.29,
212,210,Nick Taylor,52,.85,43.96,-17.86,38.84,
213,209,Lee Slattery,52,.84,43.81,-32.95,35.03,
214,203,Alexander Knappe,49,.84,41.21,-25.26,12.62,
215,216,Romain Wattel,52,.84,43.65,-23.86,28.82,
216,212,Brian Stuard,52,.84,43.59,-34.02,22.32,
217,211,Vaughn Taylor,52,.84,43.51,-37.75,23.61,
218,217,Nate Lashley,52,.83,43.31,-15.26,28.34,
219,213,Adrien Saddier,44,.82,36.28,-11.99,24.85,
220,215,Thomas Aiken,52,.82,42.86,-34.06,29.72,
221,214,Ryo Ishikawa,41,.82,33.78,-44.01,6.93,
222,219,Hyungjoon Lee,40,.82,32.94,-9.10,23.28,
223,221,Aaron Wise,40,.82,32.70,-7.66,26.56,
224,382,Tapio Pulkkanen,40,.81,32.58,-5.28,34.23,
225,222,Gavin Kyle Green,49,.81,39.75,-16.81,33.32,
226,233,Seung-Yul Noh,52,.81,42.02,-22.66,38.73,
227,223,David Hearn,52,.80,41.75,-38.90,24.66,
228,251,Nicolai Dellingshausen,40,.80,32.11,-1.37,33.48,
229,218,Sam Brazel,46,.80,36.90,-20.87,11.44,
230,230,D.A. Points,46,.80,36.84,-11.18,36.40,
231,297,Seunghyuk Kim,52,.80,41.61,-7.75,34.22,
232,224,James Morrison,52,.80,41.50,-44.07,28.55,
233,231,Martin Flores,51,.80,40.67,-23.09,24.67,
234,226,Brian Gay,42,.79,33.38,-6.83,33.13,
235,236,Darren Fichardt,47,.79,37.00,-23.46,29.49,
235,241,Phachara Khongwatmai,52,.79,40.93,-25.40,33.20,
237,228,Scott Stallings,52,.79,40.90,-17.36,35.00,
238,225,Grégory Bourdy,52,.79,40.86,-39.97,14.23,
239,227,Benjamin Hebert,52,.78,40.65,-29.10,23.07,
240,240,Jinho Choi,40,.78,31.25,-17.02,20.39,
241,229,Jason Scrivener,50,.78,39.05,-24.35,24.93,
242,239,SSP Chawrasia,52,.77,40.17,-25.65,26.49,
242,232,Marcus Fraser,52,.77,40.17,-42.96,15.06,
244,235,Alejandro Cañizares,49,.77,37.79,-33.17,11.16,
245,252,Chris Paisley,52,.76,39.64,-19.76,26.12,
246,238,Pedro Oriol,40,.76,30.39,-5.18,27.25,
247,234,Gaganjeet Bhullar,44,.76,33.35,-19.86,11.00,
248,312,Tadahiro Takayama,48,.76,36.36,-16.94,21.52,
249,237,Fabián Gómez,50,.76,37.77,-58.65,8.62,
250,242,Oliver Bekker,52,.75,38.93,-11.44,33.70,
251,243,Brandon Hagy,47,.75,35.17,-11.91,26.48,
252,324,Rob Oppenheim,52,.75,38.77,-15.04,34.49,
253,244,Geoff Ogilvy,49,.74,36.48,-23.19,20.92,
254,254,Marcel Siem,52,.74,38.58,-14.91,29.97,
255,246,Kyle Thompson,45,.74,33.38,-12.68,34.43,
256,245,Peter Hanson,40,.74,29.54,-23.07,19.21,
257,248,Alex Cejka,52,.73,37.96,-36.73,20.01,
258,249,Carlos Pigem,52,.72,37.58,-19.05,25.23,
259,253,Peter Karmis,40,.72,28.77,-8.49,25.11,
260,258,Abraham Ancer,52,.71,37.14,-9.32,36.42,
261,256,Mikko Ilonen,47,.71,33.37,-21.64,15.66,
262,284,Chad Collins,52,.71,36.81,-17.23,30.23,
263,257,Zecheng Dou,52,.71,36.75,-20.95,22.23,
264,250,Yi Keun Chang,42,.70,29.58,-5.99,28.27,
265,260,Prayad Marksaeng,50,.70,35.04,-36.01,36.17,
266,262,Andrew Putnam,44,.70,30.83,-11.36,30.70,
267,265,Adam Schenk,52,.70,36.31,-8.08,30.74,
268,264,Cody Gribble,52,.70,36.18,-22.60,12.99,
269,266,David Drysdale,52,.70,36.16,-17.92,26.99,
270,259,Ryan Evans,49,.70,34.06,-12.39,28.54,
271,269,Jonathan Randolph,50,.69,34.74,-13.36,25.14,
272,263,Brett Rumford,49,.69,34.01,-20.60,27.65,
273,267,Michael Kim,52,.69,36.03,-22.78,25.54,
274,268,Kyoung-Hoon Lee,52,.69,36.00,-38.56,9.90,
275,298,Ashun Wu,52,.69,36.00,-28.70,18.54,
276,261,Ricky Barnes,52,.69,35.94,-26.57,21.57,
277,288,Richard McEvoy,42,.69,29.03,-10.43,20.64,
278,272,Ben Silverman,40,.69,27.60,-1.90,27.10,
279,270,Blayne Barber,51,.69,35.08,-23.90,15.50,
280,271,Patton Kizzire,52,.68,35.61,-54.23,8.54,
281,273,Robert Rock,50,.68,34.04,-21.50,19.76,
282,276,Rick Lamb,40,.68,27.07,-8.70,17.01,
283,289,Seamus Power,51,.68,34.50,-16.38,23.71,
284,274,Lasse Jensen,51,.67,34.39,-17.15,27.42,
285,321,Erik van Rooyen,42,.67,28.29,-9.65,28.69,
286,275,Trey Mullinax,52,.67,34.84,-16.22,25.17,
287,280,Paul Waring,40,.67,26.72,-6.35,24.97,
288,283,Derek Fathauer,52,.66,34.47,-27.98,12.38,
289,282,Vijay Singh,43,.66,28.42,-27.59,11.12,
290,279,Jamie Donaldson,51,.66,33.54,-44.83,18.64,
291,277,Xinjun Zhang,49,.66,32.20,-14.88,21.65,
292,278,J.T. Poston,48,.66,31.45,-14.05,23.06,
293,286,Johan Carlsson,52,.65,34.04,-17.50,23.28,
294,285,Johnson Wagner,52,.65,33.85,-30.75,13.02,
295,293,Edoardo Molinari,47,.65,30.51,-7.00,31.88,
296,483,Marc Warren,52,.64,33.47,-29.10,19.96,
297,280,Jon Curran,47,.64,30.21,-38.50,3.10,
298,304,Scott Jamieson,52,.64,33.41,-14.72,23.81,
299,295,Michael Thompson,47,.64,30.05,-24.69,15.89,
300,290,Sam Saunders,52,.64,33.24,-19.32,29.91,
301,291,Julien Quesne,52,.64,33.16,-35.23,12.08,
302,287,Nicholas Fung,52,.64,33.15,-16.64,21.21,
303,332,Keith Mitchell,46,.64,29.26,-6.22,28.91,
304,348,Ricardo Gouveia,52,.63,33.00,-38.03,14.06,
305,308,Juvic Pagunsan,52,.63,32.78,-15.31,28.91,
306,300,Ryan Armour,48,.62,29.99,-12.42,23.35,
307,292,Rattanon Wannasrichan,49,.62,30.59,-11.08,25.02,
308,318,Steven Brown,42,.62,26.16,-4.65,21.51,
309,303,Sang-hee Lee,52,.62,32.33,-12.99,25.26,
310,302,Alvaro Quiros,43,.62,26.66,-9.92,25.22,
311,299,John Huh,52,.62,32.20,-27.33,18.37,
312,294,Adam Bland,52,.62,32.14,-17.46,32.01,
313,301,Cameron Tringale,52,.61,31.97,-37.08,25.08,
314,296,Sam Walker,52,.61,31.94,-22.50,9.94,
315,314,Shiv Kapur,46,.61,28.11,-9.53,27.41,
316,305,Danthai Boonma,52,.61,31.66,-17.80,13.86,
317,307,Shaun Norris,52,.61,31.62,-23.56,23.50,
318,306,Retief Goosen,40,.61,24.22,-25.23,14.29,
319,309,Matteo Manassero,52,.60,31.36,-15.29,19.96,
320,561,Nicholas Lindheim,50,.60,30.11,-16.10,17.73,
321,311,Zander Lombard,52,.60,31.18,-18.38,20.79,
322,340,Joel Stalter,47,.60,28.13,-13.37,14.91,
323,341,Austin Cook,50,.60,29.86,-12.43,24.66,
324,320,Ryan Blaum,52,.60,30.96,-14.72,19.84,
325,329,Kramer Hickok,40,.59,23.77,,23.77,
326,317,Pep Angles,45,.59,26.68,-15.20,12.83,
327,313,Jerry Kelly,40,.59,23.71,-33.28,0,
328,319,Paul Peterson,52,.59,30.82,-21.05,15.27,
329,325,Curtis Luck,40,.59,23.65,-8.18,18.36,
329,326,Sebastián Muñoz,50,.59,29.57,-8.78,26.59,
331,323,Kyle Reifers,52,.59,30.59,-39.44,14.14,
332,327,Tyrone Van Aswegen,52,.59,30.58,-24.66,18.36,
333,316,Colt Knost,40,.59,23.49,-35.44,0,
334,330,Andrew Yun,45,.59,26.38,-6.04,26.96,
335,310,Romain Langasque,47,.59,27.55,-20.35,9.18,
336,328,Maximilian Kieffer,52,.58,30.40,-26.32,24.04,
337,315,Jacques Kruyswijk,41,.58,23.91,-13.11,11.63,
338,467,Chase Koepka,40,.58,23.27,-.81,22.71,
339,331,Chris Hanson,51,.58,29.53,-14.52,19.92,
339,358,Troy Merritt,52,.58,30.12,-40.01,15.70,
341,350,Lanto Griffin,42,.58,24.28,-2.73,24.14,
342,322,Stephen Gallacher,47,.58,27.15,-15.79,19.37,
343,334,Conrad Shindler,40,.58,23.02,-2.14,23.05,
344,335,Nick Watney,40,.57,22.76,-17.32,24.87,
345,344,Rory Sabbatini,46,.57,26.04,-16.15,25.02,
346,338,Johan Edfors,40,.56,22.58,-9.88,10.83,
347,360,Zac Blair,52,.56,29.30,-29.20,28.04,
348,337,Andres Gonzales,52,.56,29.26,-18.52,16.20,
349,336,Jonas Blixt,50,.56,27.97,-29.35,16.91,
350,342,Clément Sordet,47,.56,26.10,-19.92,16.22,
351,404,Martin Piller,50,.55,27.62,-21.05,20.55,
352,333,Miguel Tabuena,47,.55,25.91,-31.03,9.03,
353,351,Trevor Fisher Jr,44,.55,24.12,-18.18,22.30,
354,346,Chris Lloyd,40,.55,21.90,-4.07,21.03,
355,348,Tom Lewis,41,.55,22.42,-7.44,18.77,
356,345,Cameron Percy,48,.55,26.24,-14.04,20.22,
357,339,WC Liang,42,.54,22.87,-19.87,17.37,
358,343,Greg Owen,50,.54,27.14,-25.16,15.26,
359,353,Wade Ormsby,43,.54,23.19,-11.27,18.76,
360,357,Patrick Newcomb,40,.54,21.51,-.97,22.48,
361,355,Ryuko Tokimatsu,40,.54,21.50,-9.43,11.82,
362,354,Toshinori Muto,52,.53,27.69,-27.82,10.90,
363,347,Siddikur Rahman,44,.53,23.37,-13.49,21.27,
364,361,Lee Jung-hwan,40,.53,21.22,-1.50,21.83,
365,359,Dimi Papadatos,44,.53,23.33,-7.01,26.00,
366,352,Matt Jones,52,.53,27.56,-48.64,13.78,
367,386,Yujiro Ohori,40,.52,21.00,-6.42,13.08,
368,356,Garrick Porteous,45,.52,23.56,-8.98,17.24,
369,364,Camilo Villegas,52,.52,27.19,-20.40,14.88,
370,392,Matt Atkins,50,.52,26.10,-7.38,24.12,
371,363,Boo Weekley,52,.52,27.13,-25.31,18.16,
372,367,Ryan Brehm,51,.52,26.30,-15.85,11.16,
373,368,Brendan Jones,48,.51,24.60,-15.05,10.42,
374,362,Soomin Lee,52,.51,26.50,-36.71,8.87,
375,369,Jaco Ahlers,51,.51,25.98,-18.24,8.81,
376,365,Panuphol Pittayarat,49,.51,24.87,-12.02,19.41,
377,370,Ben Crane,52,.51,26.39,-13.77,16.80,
378,373,Oliver Fisher,52,.51,26.32,-13.32,19.08,
379,371,Koumei Oda,52,.51,26.29,-27.70,7.70,
380,398,Tano Goya,40,.51,20.22,-10.11,17.43,
381,375,Spencer Levin,52,.50,26.02,-25.42,13.97,
382,374,Augusto Núñez,47,.50,23.51,-11.02,13.59,
383,366,K.J. Choi,50,.50,24.95,-31.46,7.76,
384,409,Nino Bertasio,52,.50,25.86,-14.01,17.87,
385,376,Adam Blyth,40,.50,19.89,-11.89,5.82,
386,380,Hur In-hoi,40,.50,19.85,-5.65,14.80,
387,377,Greg Chalmers,52,.49,25.70,-17.47,11.18,
387,372,Oscar Stark,43,.49,21.25,-7.64,12.00,
389,378,Todd Sinnott,40,.49,19.66,-8.74,21.81,
390,378,Raphael Jacquelin,52,.49,25.50,-26.33,10.25,
391,385,Taylor Moore,40,.49,19.49,-6.75,13.75,
392,384,Justin Walters,52,.48,25.13,-17.32,16.41,
393,390,Oliver Lindell,40,.48,19.31,-8.48,12.82,
394,391,Jin-jae Byun,40,.48,19.29,-5.67,14.28,
395,406,Marcus Armitage,47,.48,22.65,-11.99,9.01,
396,389,Hiroyuki Fujita,52,.48,24.95,-18.05,11.35,
397,396,Tom Lovelady,40,.48,19.19,-.60,19.79,
398,474,Jose-Filipe Lima,48,.48,23.02,-12.73,9.01,
399,381,Duncan Stewart,52,.48,24.92,-13.76,11.95,
400,383,John Senden,47,.48,22.52,-39.81,0,
401,393,Daniel Im,52,.48,24.89,-13.95,20.17,
402,397,Beau Hossler,40,.48,19.07,-1.16,19.80,
403,388,Ashley Chesters,44,.48,20.91,-6.69,17.16,
404,400,José de Jesús Rodríguez,40,.47,18.95,-2.49,18.99,
405,399,James Heath,40,.47,18.93,-11.50,10.16,
406,395,Rafael Campos,47,.47,22.22,-8.58,22.77,
407,403,Robby Shelton,40,.47,18.81,-3.36,18.69,
408,394,Bryce Molder,52,.47,24.41,-32.74,8.36,
409,402,Paul Lawrie,40,.47,18.68,-14.21,15.43,
410,401,Sebastian Heisele,51,.46,23.60,-6.43,17.66,
411,405,Ockert Strydom,42,.46,19.27,-12.10,11.47,
412,410,Brandon Harkins,40,.46,18.31,-2.59,18.65,
413,407,Tim Wilkinson,51,.46,23.25,-15.17,13.49,
414,411,Christofer Blomstrand,42,.45,19.05,-10.18,11.60,
415,408,Paul Howard,43,.45,19.36,-4.66,16.32,
416,412,Chan Shih-chang,52,.45,23.40,-20.07,0,
417,416,Florian Fritsch,42,.45,18.86,-12.25,10.69,
418,413,Johannes Veerman,40,.45,17.82,-11.80,5.93,
419,414,Henrik Norlander,43,.44,19.04,-18.61,7.89,
420,417,Mikael Lundberg,44,.44,19.45,-7.30,17.58,
421,415,Gunn Charoenkul,40,.44,17.63,-11.25,6.77,
422,419,Gavin Moynihan,40,.44,17.59,-2.10,17.26,
423,455,Marcus Kinhult,43,.44,18.89,-5.51,14.96,
424,421,Birgir Hafthorsson,40,.44,17.45,-2.57,15.90,
425,470,David Oh,48,.43,20.83,-8.06,17.58,
426,418,Yuki Inamori,51,.43,22.13,-18.22,10.01,
427,422,Robin Sciot-Siegrist,40,.43,17.32,-.91,16.68,
428,478,Joel Dahmen,44,.43,19.05,-9.68,13.26,
