RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
30,32,Nick O'Hern,49,3.11,152.61,-126.37,93.15,
31,30,Ian Poulter,61,3.07,187.54,-106.52,170.72,
32,43,Joe Durant,53,3.04,161.24,-52.72,147.92,
33,31,Carl Pettersson,65,3.01,195.62,-108.39,167.30,
34,33,Robert Karlsson,57,2.99,170.46,-41.38,172.97,
35,34,Rory Sabbatini,51,2.98,151.76,-106.52,169.24,
36,35,Shingo Katayama,54,2.94,158.91,-94.69,115.51,
37,40,Arron Oberholser,44,2.92,128.51,-72.14,137.64,
38,39,Ben Crane,47,2.91,136.84,-82.98,85.35,
39,38,Stephen Ames,46,2.89,132.84,-120.41,139.13,
40,36,Thomas Bjørn,53,2.89,153.00,-121.88,97.74,
41,41,Mike Weir,49,2.87,140.72,-104.11,136.82,
42,42,Brett Wetterich,55,2.87,157.67,-34.64,163.22,
43,37,Robert Allenby,62,2.85,176.97,-117.43,111.47,
44,46,Lucas Glover,59,2.78,164.07,-91.24,144.58,
45,44,Bart Bryant,52,2.78,144.38,-102.00,69.88,
46,45,Niclas Fasth,49,2.76,135.06,-78.89,105.14,
47,47,Scott Verplank,51,2.62,133.82,-126.17,106.30,
48,48,Zach Johnson,58,2.62,151.81,-114.69,138.20,
49,49,Kenny Perry,46,2.61,120.22,-127.36,47.54,
50,50,Johan Edfors,48,2.60,124.66,-28.60,137.93,
51,51,Bradley Dredge,46,2.52,115.71,-53.72,85.07,
52,52,Lee Westwood,53,2.50,132.45,-112.44,108.53,
53,53,Tom Lehman,44,2.48,109.30,-94.22,98.32,
54,54,Fred Couples,42,2.37,99.70,-102.50,65.10,
55,55,Shaun Micheel,60,2.35,141.28,-34.36,136.03,
56,56,Paul McGinley,51,2.27,115.80,-113.11,43.30,
57,57,Tim Herron,55,2.27,124.57,-92.16,92.15,
58,58,Steve Stricker,40,2.26,90.37,-24.36,94.45,
59,60,Brett Quigley,64,2.26,144.40,-57.78,142.22,
60,63,Tom Pernice Jr.,65,2.24,145.91,-85.95,122.44,
61,59,Sean O'Hair,60,2.18,131.05,-65.72,87.63,
62,62,Paul Broadhurst,53,2.16,114.41,-76.82,105.04,
63,64,J.J. Henry,60,2.15,129.01,-52.33,130.79,
64,66,Dean Wilson,61,2.14,130.75,-38.23,125.03,
65,61,Vaughn Taylor,58,2.14,124.11,-79.31,103.44,
66,65,Anthony Wall,52,2.11,109.70,-32.59,110.98,
67,67,Miguel Angel Jiménez,54,2.06,111.31,-128.49,94.39,
68,68,Ben Curtis,53,2.05,108.66,-35.75,102.23,
69,72,Fred Funk,60,1.98,118.55,-112.62,86.37,
70,69,Ryan Moore,40,1.97,78.91,-25.98,61.06,
71,71,Charl Schwartzel,59,1.96,115.49,-58.66,107.44,
72,70,Richard Green,50,1.95,97.59,-83.69,86.56,
73,77,Jeev Milkha Singh,73,1.94,141.71,-32.54,151.24,
74,73,Jason Bohn,57,1.94,110.45,-63.39,82.96,
75,74,Justin Rose,59,1.93,114.01,-70.73,90.36,
76,75,Charles Howell III,59,1.90,111.93,-94.99,79.33,
77,76,Y.E. Yang,50,1.89,94.60,-51.97,72.74,
78,80,Greg Owen,53,1.79,95.12,-55.76,85.25,
79,81,Billy Mayfair,60,1.79,107.54,-78.18,79.27,
80,79,Simon Dyson,63,1.79,112.76,-40.39,109.80,
81,82,Stephen Dodd,48,1.77,84.85,-58.40,59.22,
82,84,Troy Matteson,59,1.76,103.74,-16.78,97.17,
83,83,Simon Khan,49,1.75,85.67,-48.83,73.53,
84,85,S.K. Ho,52,1.74,90.38,-55.97,71.58,
85,86,Ted Purdy,67,1.71,114.35,-89.71,70.89,
86,89,Jerry Kelly,63,1.67,105.17,-94.65,89.42,
87,90,Brandt Jobe,55,1.65,90.73,-62.39,52.25,
88,87,Bo Van Pelt,61,1.64,100.16,-76.68,76.35,
89,78,J.B. Holmes,40,1.63,65.37,-27.90,93.27,
90,91,Jonathan Byrd,51,1.62,82.48,-50.55,77.53,
91,88,Jesper Parnevik,50,1.59,79.69,-68.12,78.16,
92,92,Paul Sheehan,61,1.58,96.64,-56.22,72.04,
93,94,Taichi Teshima,56,1.56,87.59,-30.32,65.07,
94,98,Aaron Baddeley,55,1.56,85.99,-45.14,80.58,
95,96,Jeff Sluman,57,1.54,87.59,-57.39,76.06,
96,100,Hidemasa Hoshino,51,1.53,78.24,-30.34,60.48,
97,97,Shigeki Maruyama,60,1.53,91.61,-102.40,53.99,
98,95,Anders Hansen,49,1.53,74.73,-56.82,67.60,
99,102,Richard Johnson,51,1.50,76.39,-35.98,76.42,
100,103,Heath Slocum,59,1.50,88.36,-51.91,57.74,
101,99,John Senden,63,1.49,93.72,-59.34,72.45,
102,104,Corey Pavin,50,1.48,74.09,-43.84,65.94,
103,105,Jyoti Randhawa,47,1.48,69.40,-45.26,53.46,
104,107,Kevin Stadler,61,1.47,89.90,-30.82,90.68,
105,93,Justin Leonard,51,1.46,74.59,-108.53,42.66,
106,109,Peter Lonard,58,1.44,83.23,-109.18,43.84,
107,108,Raphael Jacquelin,48,1.43,68.68,-58.57,49.77,
108,111,Thongchai Jaidee,52,1.42,73.82,-52.23,55.49,
109,101,Nick Dougherty,60,1.42,85.00,-77.05,52.48,
110,106,Camilo Villegas,65,1.41,91.69,-37.97,107.68,
111,117,Frank Lickliter II,62,1.40,86.99,-28.88,84.37,
112,113,David Lynn,49,1.40,68.73,-58.39,48.52,
113,110,Kenneth Ferrie,53,1.40,74.17,-60.91,33.82,
114,112,Jason Gore,49,1.40,68.54,-37.44,36.34,
115,116,Olin Browne,59,1.39,81.88,-57.59,40.00,
116,114,Steve Elkington,40,1.39,55.45,-46.42,13.41,
117,115,Hideto Tanihara,54,1.38,74.55,-34.19,69.98,
118,118,Graeme McDowell,55,1.38,75.90,-97.26,48.47,
119,120,Toru Taniguchi,57,1.37,78.23,-65.13,58.00,
120,124,Nathan Green,63,1.36,85.50,-32.49,94.35,
121,121,Craig Barlow,48,1.36,65.11,-38.07,60.61,
122,130,Billy Andrade,50,1.35,67.59,-44.18,57.58,
122,124,Freddie Jacobson,44,1.35,59.48,-53.69,50.97,
124,126,Bob Estes,52,1.35,70.00,-53.68,59.57,
125,119,John Rollins,59,1.34,79.29,-52.04,79.45,
126,129,Mark Calcavecchia,55,1.34,73.89,-64.94,34.97,
127,127,Steve Flesch,64,1.34,85.93,-70.15,69.07,
128,128,John Bickerton,56,1.33,74.75,-32.82,70.79,
129,134,Mathew Goggin,55,1.33,73.08,-25.75,61.44,
130,132,José Manuel Lara,56,1.33,74.30,-43.30,60.02,
131,135,Tetsuji Hiratsuka,57,1.33,75.55,-35.73,61.05,
132,123,Woody Austin,61,1.32,80.50,-53.21,65.26,
132,133,Andres Romero,46,1.32,60.70,-15.07,62.69,
134,122,Joe Ogilvie,59,1.30,76.96,-80.29,56.91,
135,131,Andrew Buckle,51,1.29,65.72,-24.02,68.02,
136,137,Paul Goydos,40,1.27,50.84,-12.87,43.99,
137,142,Brad Faxon,49,1.26,61.66,-60.50,30.29,
138,143,Ricardo Gonzalez,40,1.26,50.25,-32.77,50.19,
139,136,Mark Hensby,46,1.26,57.77,-108.54,14.79,
140,140,Gary Orr,40,1.25,50.07,-21.03,43.89,
141,139,Ryan Palmer,64,1.23,78.76,-88.31,57.63,
142,141,Daniel Chopra,74,1.23,90.93,-54.49,78.42,
143,144,Jeff Maggert,51,1.23,62.65,-53.30,58.44,
144,145,John Daly,51,1.22,62.27,-99.70,10.24,
145,147,Bernhard Langer,49,1.21,59.26,-66.12,36.05,
146,148,Gonzalo Fernandez-Castaño,53,1.21,64.04,-32.09,56.97,
147,149,Harrison Frazar,60,1.20,72.18,-54.13,49.06,
148,146,Soren Hansen,54,1.20,64.57,-33.02,55.89,
149,150,Søren Kjeldsen,54,1.19,64.08,-31.87,53.12,
150,138,Steve Lowery,63,1.18,74.62,-58.09,65.70,
151,151,Pat Perez,47,1.18,55.63,-59.63,38.53,
152,155,Martin Kaymer,40,1.14,45.70,,45.70,
153,152,Charles Warren,58,1.13,65.82,-41.95,57.19,
154,156,Bubba Watson,57,1.13,64.65,-24.76,56.83,
155,153,WC Liang,54,1.13,61.19,-26.33,48.69,
156,157,Chris Couch,49,1.11,54.31,-24.83,58.51,
157,161,Ryuji Imada,57,1.08,61.74,-31.54,55.19,
158,162,Prayad Marksaeng,68,1.08,73.46,-36.58,59.93,
159,160,Craig Parry,46,1.08,49.64,-62.33,19.58,
160,158,Nick Watney,60,1.08,64.56,-29.51,60.50,
161,163,Peter O'Malley,49,1.07,52.53,-37.42,39.02,
162,154,Marc Warren,54,1.07,57.52,-15.57,52.23,
163,166,Tomohiro Kondo,55,1.06,58.25,-32.08,49.16,
164,164,Daisuke Maruyama,58,1.04,60.56,-28.10,41.30,
165,167,David Smail,50,1.03,51.58,-53.70,24.70,
166,159,Francesco Molinari,56,1.03,57.72,-19.92,58.29,
167,165,Peter Hanson,51,1.03,52.54,-49.59,30.73,
168,169,Azuma Yano,54,1.02,54.86,-15.10,39.48,
169,171,Steve Webster,44,1.01,44.30,-40.42,20.57,
170,177,Thaworn Wiratchant,60,1.00,60.23,-38.02,34.59,
171,172,Joey Sindelar,58,1.00,58.15,-58.98,43.35,
172,175,Kaname Yokoo,60,1.00,59.81,-32.37,38.33,
173,179,Brett Rumford,55,1.00,54.78,-41.57,46.96,
174,176,Ken Duke,53,.99,52.57,-13.65,57.13,
175,174,Katsumasa Miyamoto,56,.99,55.46,-29.21,39.51,
176,168,Maarten Lafeber,52,.99,51.47,-50.08,27.11,
177,178,Edward Loar,40,.99,39.56,-15.34,30.27,
178,173,Jeff Brehaut,58,.99,57.15,-37.82,30.17,
179,180,Alex Noren,40,.97,38.83,-3.76,41.20,
180,187,T.C. Wang,40,.97,38.65,-13.02,35.26,
181,182,Markus Brier,51,.97,49.22,-25.71,50.13,
182,181,D.J. Trahan,61,.96,58.60,-26.15,46.15,
183,196,Hiroyuki Fujita,54,.96,51.85,-31.42,36.01,
184,170,Kirk Triplett,40,.96,38.37,-49.94,35.63,
185,183,Eric Axley,56,.96,53.51,-5.82,50.18,
186,184,Brian Gay,64,.95,60.56,-35.00,56.25,
187,188,Jean Van de Velde,40,.93,37.32,-18.51,36.70,
188,190,Jarrod Lyle,51,.93,47.33,-19.11,46.09,
189,192,Keiichiro Fukabori,55,.93,50.94,-46.73,18.67,
190,186,Dudley Hart,58,.92,53.36,-48.93,36.63,
191,189,Brian Davis,62,.92,57.00,-56.32,39.84,
192,185,Richard Sterne,50,.90,45.25,-51.94,25.44,
193,198,Kevin Na,45,.90,40.52,-40.99,24.13,
194,195,Charley Hoffman,56,.90,50.22,-14.43,56.49,
195,193,Paul Lawrie,48,.89,42.88,-30.98,27.58,
196,203,Shiv Kapur,47,.89,41.96,-17.44,26.55,
197,197,Darren Fichardt,49,.89,43.68,-32.42,41.68,
198,199,Stephen Leaney,61,.89,54.27,-43.18,43.86,
199,201,Boo Weekley,45,.88,39.80,-2.08,41.88,
200,194,Craig Bowden,51,.88,44.89,-14.50,43.39,
201,202,Graeme Storm,60,.88,52.63,-43.02,39.31,
202,204,Hunter Mahan,65,.88,56.99,-36.05,51.70,
203,200,Emanuele Canonica,54,.87,47.18,-27.70,33.46,
204,214,Charlie Wi,53,.85,45.29,-20.50,50.81,
205,207,Johan Axgren,51,.85,43.29,-18.40,49.08,
206,215,Carlos Franco,58,.84,48.86,-67.45,26.95,
207,211,David Drysdale,50,.84,42.05,-16.74,38.94,
208,213,Marcel Siem,50,.84,41.92,-24.72,37.64,
209,217,Rich Beem,54,.84,45.27,-30.31,38.15,
210,209,Mike Putnam,40,.84,33.44,-7.58,30.10,
211,210,Philip Archer,57,.83,47.53,-16.91,46.43,
212,191,Tim Petrovic,64,.83,53.35,-65.41,31.97,
212,206,Prom Meesawat,50,.83,41.68,-12.45,39.16,
214,216,Scott Strange,40,.83,33.23,-10.64,30.06,
215,212,Kevin Sutherland,55,.83,45.50,-35.31,36.13,
216,205,Jarmo Sandelin,55,.83,45.38,-13.71,51.88,
217,218,Kiyoshi Maita,55,.82,45.14,-21.70,35.35,
218,226,Mamo Osanai,55,.80,43.79,-15.75,39.43,
219,219,Rafael Echenique,40,.79,31.72,-2.22,33.30,
220,220,Briny Baird,58,.79,45.95,-46.06,37.22,
221,225,Alejandro Cañizares,40,.79,31.54,,31.54,
222,224,Kent Jones,64,.78,50.07,-28.89,43.18,
223,221,Damian McGrane,63,.78,49.19,-25.13,39.16,
224,233,J.P. Hayes,42,.78,32.76,-16.11,25.28,
225,230,J.L. Lewis,47,.78,36.61,-43.57,20.54,
226,229,Gaurav Ghei,41,.78,31.93,-6.72,29.15,
227,227,Wen-Tang Lin,40,.78,31.13,-5.26,26.97,
228,208,Simon Wakefield,61,.78,47.37,-32.92,41.32,
229,222,Peter Hedblom,49,.77,37.76,-29.90,22.64,
230,231,Will MacKenzie,57,.77,43.62,-8.13,40.00,
231,228,Bob Tway,51,.76,38.91,-47.59,17.01,
232,232,Yasuharu Imano,56,.76,42.33,-40.19,2.21,
233,236,Matt Kuchar,49,.75,36.95,-18.40,32.71,
234,239,Jonathan Kaye,56,.75,42.16,-58.44,28.10,
235,234,Omar Uresti,56,.75,42.02,-22.09,35.26,
236,223,Bill Haas,58,.75,43.47,-21.92,46.68,
237,467,Tatsuhiko Ichihara,40,.74,29.76,-2.74,29.78,
238,238,Chinnarat Phadungsil,40,.74,29.66,-3.88,27.54,
239,243,Robert Gamez,58,.74,42.84,-38.77,24.31,
240,237,Jose-Filipe Lima,52,.74,38.39,-26.20,34.23,
241,242,Nozomi Kawahara,51,.74,37.56,-21.08,27.59,
242,235,Grégory Bourdy,49,.74,36.02,-20.86,26.71,
243,240,"Wes Short, Jr.",58,.73,42.53,-38.39,13.46,
244,244,Cliff Kresge,53,.73,38.63,-9.17,41.55,
245,241,Johnson Wagner,54,.72,38.93,-11.34,44.62,
246,249,Brandt Snedeker,51,.71,36.32,-9.42,37.61,
247,247,Stephen Gallacher,50,.71,35.60,-56.89,28.66,
248,246,Mark Wilson,50,.71,35.54,-23.52,25.29,
249,245,Arjun Atwal,57,.70,40.02,-41.55,29.86,
250,250,Mark Pilkington,50,.70,34.85,-3.14,36.38,
251,252,Jeff Quinney,52,.70,36.17,-8.21,40.12,
252,248,Toshinori Muto,45,.69,31.26,-4.94,32.81,
253,251,Takuya Taniguchi,54,.68,36.97,-25.93,22.38,
254,257,Duffy Waldorf,56,.68,37.87,-41.64,32.69,
255,254,Adrien Mörk,40,.68,27.05,-1.78,28.83,
256,253,John Cook,49,.68,33.12,-15.54,28.60,
257,259,Ryoken Kawagishi,58,.67,38.99,-44.40,16.06,
258,262,Tadahiro Takayama,53,.67,35.61,-34.93,6.01,
259,263,Brian Bateman,58,.67,38.72,-24.82,30.86,
260,261,Jean-Francois Remesy,45,.67,30.03,-37.00,14.18,
261,258,Lee Janzen,54,.66,35.78,-25.77,30.67,
262,255,Martin Erlandsson,50,.66,33.07,-14.19,22.78,
263,264,Gavin Coles,53,.66,34.94,-12.67,31.67,
264,269,Jeff Gove,55,.65,35.66,-12.12,36.37,
265,267,Paul Azinger,52,.64,33.53,-19.59,33.18,
266,255,Tag Ridings,64,.64,41.24,-42.65,25.68,
267,265,Michael Sim,40,.64,25.66,-2.86,28.53,
268,260,Juan Parron,40,.64,25.58,-5.44,31.02,
269,270,Jason Dufner,53,.63,33.50,-11.12,36.14,
270,272,Keng-Chi Lin,67,.63,42.11,-25.45,20.92,
271,271,Brendan Jones,56,.63,35.18,-35.16,32.92,
272,277,Brenden Pappas,45,.63,28.19,-17.87,27.86,
273,316,I J Jang,44,.62,27.44,-17.10,13.78,
274,273,Kyron Sullivan,53,.62,33.04,-10.37,35.10,
275,289,Nobuhiro Masuda,57,.62,35.30,-14.70,32.92,
276,278,Scott Gutschewski,55,.62,34.00,-17.58,26.20,
277,276,Joey Snyder III,40,.61,24.53,-24.57,1.52,
278,284,Cameron Beckman,54,.61,33.07,-28.86,23.29,
279,274,Nick Price,40,.61,24.48,-35.64,11.39,
280,293,Ryuichi Oda,52,.61,31.77,-20.78,17.67,
281,268,Peter Lawrie,57,.61,34.66,-28.46,23.25,
282,286,Wei-tze Yeh,56,.61,34.04,-21.43,30.29,
283,281,James Heath,49,.61,29.74,-5.11,28.16,
284,279,Terry Pilkadaris,50,.60,29.95,-27.59,21.14,
285,282,Robert-Jan Derksen,53,.60,31.73,-28.91,17.14,
286,285,Stephen Gangluff,40,.60,23.94,-6.48,23.42,
287,319,Chawalit Plaphol,63,.59,37.34,-25.23,24.54,
288,297,Mathias Grönberg,57,.59,33.71,-23.38,32.16,
289,288,Tripp Isenhour,49,.59,28.95,-10.92,39.22,
290,291,Darron Stiles,57,.59,33.62,-15.70,27.20,
291,290,James Hepworth,45,.59,26.49,-6.14,26.68,
292,292,Mattias Eliasson,46,.59,27.04,-16.49,23.42,
293,298,José Coceres,40,.59,23.40,-21.50,21.48,
294,287,Rocco Mediate,42,.58,24.56,-24.13,8.27,
295,266,Tatsuhiko Takahashi,47,.58,27.47,-15.95,17.25,
296,295,Marco Dawson,53,.58,30.96,-13.10,20.77,
297,280,David Branshaw,54,.58,31.51,-16.14,33.65,
298,294,Toshi Izawa,52,.58,30.20,-34.94,4.85,
299,300,Alvaro Quiros,40,.58,23.19,-2.59,25.78,
300,296,Yusaku Miyazato,53,.58,30.71,-12.76,23.99,
301,283,Grégory Havret,54,.58,31.21,-38.48,15.00,
302,305,Frankie Minoza,43,.58,24.81,-8.52,21.13,
303,299,César Monasterio,48,.58,27.61,-8.21,27.78,
304,302,Christian Nilsson,40,.57,22.98,-3.76,23.60,
305,275,Loren Roberts,40,.57,22.97,-40.98,8.86,
306,303,Scott McCarron,40,.57,22.90,-38.15,8.22,
307,315,Mardan Mamat,48,.57,27.24,-10.90,29.56,
308,307,Lee Slattery,52,.56,29.32,-18.90,30.60,
309,304,Marcus Fraser,55,.56,30.97,-26.67,27.98,
310,314,Wen-Teh Lu,40,.56,22.44,-11.56,14.29,
311,308,Anton Haig,40,.56,22.38,-3.10,22.66,
312,310,Ignacio Garrido,48,.56,26.75,-8.55,26.72,
313,312,Jeff Overton,40,.56,22.26,-3.47,25.72,
314,308,Chapchai Nirat,40,.55,22.14,-6.35,19.54,
315,306,Andrew McLardy,51,.55,28.10,-21.35,19.76,
316,313,Peter Gustafsson,53,.55,29.08,-20.44,16.57,
317,330,Rahil Gangjee,43,.55,23.57,-3.08,23.80,
318,318,Phillip Price,48,.55,26.31,-24.38,19.37,
319,321,Chad Collins,51,.55,27.83,-6.22,28.65,
320,331,Simon Yates,40,.54,21.78,-17.55,13.80,
321,311,Christian Cévaër,52,.54,28.28,-22.38,24.91,
322,332,Bryce Molder,50,.54,27.12,-1.66,27.52,
323,324,Jim Rutledge,52,.54,28.18,-8.02,35.22,
324,326,Doug Barron,52,.54,28.09,-23.85,18.92,
325,301,Jay Haas,40,.54,21.58,-49.88,12.05,
326,323,Oliver Wilson,53,.54,28.59,-16.85,16.66,
327,327,Chris Rodgers,40,.54,21.50,-8.55,25.70,
328,328,Rafa Cabrera Bello,40,.54,21.49,-2.18,23.66,
328,328,Gary Murphy,55,.54,29.54,-15.84,23.34,
330,322,John Merrick,40,.54,21.41,-2.99,24.40,
331,325,James Kingston,56,.53,29.59,-34.22,11.78,
332,335,Craig Kanada,40,.53,21.13,-2.20,22.67,
333,336,Robert Damron,59,.53,31.15,-33.45,21.75,
334,341,Glen Day,59,.53,30.98,-16.18,24.37,
335,337,Ross Fisher,55,.52,28.77,-12.45,24.22,
336,320,Dinesh Chand,55,.52,28.55,-38.13,3.04,
337,340,John Huston,58,.52,30.08,-32.73,21.16,
338,338,Gary Emerson,59,.51,30.37,-22.30,25.40,
339,361,Masaya Tomida,46,.51,23.48,-4.88,23.11,
340,333,Steven Conran,49,.51,24.93,-41.17,5.44,
341,339,Shane Bertsch,60,.50,30.08,-16.12,35.20,
342,342,Barry Lane,52,.50,25.94,-43.16,6.61,
343,344,Robert Garrigus,47,.50,23.35,-4.17,26.00,
344,346,Gareth Davies,52,.50,25.77,-6.80,24.90,
345,423,Toru Suzuki,54,.50,26.76,-29.05,15.73,
346,334,Warren Abery,40,.50,19.80,-14.59,21.64,
347,348,Jess Daley,40,.49,19.57,-3.46,22.27,
348,350,Michael Allen,55,.49,26.79,-34.59,18.23,
349,357,Miles Tunnicliff,51,.49,24.84,-28.75,15.73,
350,355,Brent Geiberger,51,.49,24.81,-38.49,24.94,
351,352,Rich Bland,51,.49,24.79,-13.87,21.07,
352,343,Jean-Francois Lucquin,53,.49,25.75,-16.00,22.22,
353,355,Bubba Dickerson,58,.48,28.11,-5.17,31.18,
354,351,Brad Kennedy,51,.48,24.69,-11.94,22.93,
355,317,Tommy Armour III,54,.48,26.04,-42.31,17.90,
356,359,Sam Walker,54,.48,25.92,-7.35,26.02,
357,360,Mikael Lundberg,40,.48,19.19,-9.69,9.78,
358,354,Garry Houston,64,.48,30.59,-13.46,26.62,
359,370,Anthony Kang,51,.48,24.29,-5.16,22.59,
359,362,Wayne Perske,40,.48,19.05,-6.42,23.37,
361,349,Felipe Aguilar,40,.48,19.02,-1.84,20.86,
362,358,Chris Riley,52,.47,24.66,-35.67,22.00,
363,363,Ian Woosnam,40,.47,18.96,-15.69,12.39,
364,353,Richard Finch,53,.47,25.03,-18.49,20.62,
365,366,Parker McLachlin,40,.47,18.77,-4.49,23.27,
366,368,Kane Webber,40,.47,18.72,-2.09,20.81,
367,369,Alex Cejka,64,.47,29.81,-51.15,22.99,
368,347,Alastair Forsyth,50,.46,23.04,-33.19,18.50,
369,364,Benn Barham,52,.46,23.94,-9.85,19.55,
370,373,Mikko Ilonen,47,.46,21.61,-9.04,22.06,
371,367,Lee James,52,.46,23.87,-5.96,24.86,
372,375,Toni Karjalainen,41,.46,18.71,-6.53,15.41,
373,365,Jerry Smith,54,.46,24.62,-13.87,25.47,
374,371,Tom Whitehouse,47,.46,21.41,-10.98,22.22,
375,372,Peter Tomasulo,49,.45,22.27,-12.92,10.29,
376,374,Andrew Coltart,55,.45,24.96,-14.22,22.16,
377,377,Jaime Spence,42,.45,18.90,-14.21,11.23,
378,379,Nick Flanagan,40,.45,17.96,-7.40,18.68,
379,384,Hendrick Buhrmann,46,.45,20.54,-10.95,17.29,
380,382,Bob May,40,.45,17.82,-2.36,20.18,
381,376,David Duval,45,.44,20.01,-8.43,20.16,
382,378,Hank Kuehne,40,.44,17.70,-30.95,1.30,
382,385,Paul Gow,60,.44,26.56,-17.15,21.87,
384,387,Ian Leggatt,44,.44,19.47,-1.78,18.20,
385,389,Marcus Higley,54,.44,23.60,-5.09,24.94,
386,383,Wade Ormsby,59,.44,25.76,-21.44,16.13,
387,380,Tjaart van der Walt,58,.44,25.30,-20.18,9.50,
388,345,James Driscoll,55,.43,23.79,-30.02,14.46,
389,388,Jong-Duck Kim,45,.43,19.45,-20.97,8.05,
390,396,Craig Lile,48,.43,20.74,-6.24,24.28,
391,392,Rob Oppenheim,40,.43,17.11,-5.10,18.04,
391,386,Justin Bolli,51,.43,21.81,-11.81,23.39,
393,394,Andrew Marshall,53,.43,22.64,-12.09,20.65,
394,381,Henrik Bjornstad,40,.42,16.84,-7.85,23.14,
395,397,Hunter Haas,57,.42,23.94,-12.89,19.96,
396,401,Yasin Ali,40,.42,16.80,,16.80,
397,402,Shinichi Yokota,58,.42,24.32,-21.90,4.72,
398,403,Shaun Webster,52,.42,21.80,-2.93,20.34,
398,394,Mark Foster,55,.42,23.06,-15.76,24.03,
400,390,David Carter,47,.42,19.70,-10.53,16.24,
401,399,Steven O'Hara,56,.42,23.45,-21.72,14.16,
402,393,Louis Oosthuizen,48,.42,20.06,-21.93,10.44,
402,404,Alvaro Salto,40,.42,16.72,-4.49,17.40,
404,405,David McKenzie,63,.42,26.31,-19.76,17.60,
405,407,Robert Rock,41,.41,16.89,-5.36,18.49,
406,400,Katsuyoshi Tomori,42,.41,17.26,-8.88,13.96,
407,398,David Park,51,.41,20.94,-24.93,16.12,
408,408,Anthony Snobeck,40,.41,16.40,-4.25,20.64,
409,409,Alexandre Rocha,40,.41,16.38,-.90,17.28,
410,406,Titch Moore,46,.41,18.82,-17.95,4.85,
411,412,Gary Lockerbie,40,.41,16.27,-2.25,18.52,
412,391,Pierre Fulke,40,.40,16.19,-18.95,0,
413,415,Joachim Backstom,51,.40,20.62,-9.21,12.92,
414,410,John Mallinger,40,.40,16.13,-5.47,15.94,
415,422,Doug LaBelle II,55,.40,22.17,-6.54,23.20,
416,416,Sion Bebb,45,.40,18.09,-4.40,17.82,
417,411,Chris Campbell,50,.40,19.96,-13.34,7.60,
418,418,Todd Fischer,70,.40,27.89,-30.62,20.13,
419,420,Aron Price,40,.40,15.86,-2.10,15.24,
420,414,Patrick Sheehan,69,.40,27.36,-38.78,17.00,
421,439,Greg Meyer,50,.40,19.82,-9.85,14.82,
422,421,Nicolas Vanhootegem,40,.40,15.85,-1.80,17.65,
423,419,Ian Garbutt,54,.39,21.32,-10.21,18.55,
424,425,Thomas Levet,49,.39,19.27,-75.75,6.89,
425,430,Rick Gibson,43,.39,16.86,-7.83,12.70,
426,427,Simon Hurd,43,.39,16.69,-4.54,17.78,
427,428,Thammanoon Sriroj,70,.39,27.16,-22.27,17.26,
428,424,Danny Ellis,43,.39,16.64,-12.92,14.93,
429,433,Jun-won Park,40,.39,15.46,-1.05,16.51,
430,426,Jonathan Lomas,59,.38,22.57,-22.97,14.99,
431,435,Ryan Armour,50,.38,19.07,-7.03,18.96,
