RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG.,TOTAL DISTANCE,TOTAL DRIVES
65,66,Stephen Ames,88,282.3,"47,418",168
66,67,Tom Pernice Jr.,106,282.2,"57,561",204
T67,T68,Brian Watts,56,281.8,"31,561",112
T67,T68,Briny Baird,106,281.8,"58,046",206
T69,T75,Stewart Cink,102,281.7,"51,835",184
T69,70,Carl Paulson,93,281.7,"51,262",182
T69,T79,Steve Stricker,73,281.7,"34,366",122
T72,71,Dennis Paulson,75,281.6,"40,546",144
T72,65,Jeff Sluman,106,281.6,"58,566",208
T74,T72,Per-Ulrik Johansson,82,281.4,"44,178",157
T74,T72,Hunter Haas,78,281.4,"42,780",152
T74,T72,Gabriel Hjertstedt,76,281.4,"42,498",151
77,T75,Robin Freeman,105,281.1,"57,626",205
78,77,Cliff Kresge,84,281.0,"46,076",164
T79,T88,Steve Lowery,100,280.7,"53,900",192
T79,78,Doug Dunakey,83,280.7,"45,467",162
T81,T79,Steve Elkington,64,280.5,"32,818",117
T81,T79,Brent Geiberger,84,280.5,"44,320",158
T83,82,Michael Clark II,87,280.4,"47,661",170
T83,T92,Joe Durant,80,280.4,"43,457",155
85,83,Matt Gogel,83,280.3,"43,166",154
86,84,Bob May,86,280.2,"43,712",156
T87,T85,Shaun Micheel,103,280.1,"55,746",199
T87,T85,Billy Andrade,82,280.1,"42,020",150
89,87,Shigeki Maruyama,98,279.9,"51,229",183
T90,T88,Mark Hensby,71,279.8,"39,166",140
T90,T88,David Peoples,96,279.8,"51,759",185
92,91,John Huston,64,279.7,"32,165",115
T93,T92,John Riegger,86,279.6,"46,975",168
T93,T92,Garrett Willis,88,279.6,"48,089",172
T95,T95,Paul Azinger,79,279.5,"43,879",157
T95,T95,Russ Cochran,76,279.5,"40,528",145
T95,T102,David Toms,100,279.5,"51,986",186
T98,T97,Bob Tway,109,279.4,"59,234",212
T98,T97,Jeff Maggert,84,279.4,"45,816",164
100,99,Edward Fryatt,93,279.2,"49,143",176
101,100,Ben Ferguson,76,279.1,"41,305",148
102,101,Joe Ogilvie,110,279.0,"58,040",208
T103,T111,Hal Sutton,96,278.8,"52,977",190
T103,T102,Chris DiMarco,108,278.8,"55,203",198
T105,T102,Bob Burns,92,278.6,"49,589",178
T105,T102,Greg Chalmers,92,278.6,"49,587",178
T107,T106,David Morland IV,88,278.4,"47,604",171
T107,T106,Jerry Kelly,104,278.4,"55,133",198
T107,T106,Rocky Walcher,59,278.4,"32,846",118
T107,T106,Rocco Mediate,69,278.4,"37,861",136
T107,T106,Chris Perry,80,278.4,"42,880",154
112,T119,Bob Estes,91,278.3,"46,484",167
113,T111,Mike Sposa,96,278.2,"51,471",185
114,113,Ted Tryba,110,277.9,"58,640",211
115,114,Richie Coughlan,66,277.8,"36,674",132
116,115,Kevin Sutherland,101,277.7,"51,935",187
T117,T116,Paul Gow,79,277.6,"41,639",150
T117,T116,Jimmy Green,94,277.6,"50,803",183
119,118,"Dave Stockton, Jr.",61,277.5,"33,859",122
120,T119,J.P. Hayes,76,277.3,"39,652",143
121,121,Bradley Hughes,96,277.2,"51,560",186
122,122,Brian Henninger,81,277.1,"43,775",158
123,123,Craig Kanada,80,276.9,"42,922",155
124,124,Steve Jones,75,276.7,"38,181",138
125,125,Jerry Smith,95,276.5,"52,267",189
T126,T126,Robert Damron,91,276.3,"50,278",182
T126,T126,Chris Riley,104,276.3,"54,987",199
128,128,Gary Nicklaus,96,276.2,"51,647",187
T129,T130,Scott Dunlap,80,276.0,"43,054",156
T129,T130,Steve Pate,89,276.0,"47,464",172
T129,T130,Joel Edwards,99,276.0,"54,645",198
132,133,Neal Lancaster,107,275.9,"57,378",208
T133,134,Jeff Brehaut,80,275.8,"42,474",154
T133,T146,Scott Hoch,84,275.8,"44,687",162
T135,135,Jay Williamson,92,275.7,"49,083",178
T135,129,Justin Leonard,106,275.7,"53,490",194
137,136,Keith Clearwater,62,275.4,"34,151",124
T138,T137,Lee Janzen,96,275.3,"50,662",184
T138,T137,Bill Glasson,69,275.3,"35,512",129
T138,T137,Dicky Pride,78,275.3,"42,671",155
T141,T140,Woody Austin,99,275.2,"52,297",190
T141,T140,Jim Carter,103,275.2,"55,312",201
T141,T142,Billy Mayfair,102,275.2,"52,838",192
144,T142,Jeff Julian,55,275.1,"29,983",109
145,145,Olin Browne,99,275.0,"52,518",191
146,T146,Lee Porter,93,274.7,"49,180",179
T147,T142,Brad Faxon,95,274.6,"45,307",165
T147,148,Kent Jones,74,274.6,"40,373",147
149,149,Nick Price,74,274.5,"38,430",140
150,150,Frank Nobilo,91,274.1,"48,792",178
T151,T151,Tripp Isenhour,92,274.0,"48,493",177
T151,T151,José Coceres,60,274.0,"30,138",110
153,153,Brandel Chamblee,77,273.9,"39,721",145
T154,T154,Jay Haas,75,273.7,"39,138",143
T154,T154,Len Mattiace,98,273.7,"52,547",192
156,156,Mark O'Meara,69,273.6,"33,376",122
157,157,Craig Parry,68,273.5,"33,919",124
158,158,Michael Muehr,94,273.4,"50,027",183
159,159,Glen Day,89,273.3,"45,639",167
T160,T160,Spike McRoy,95,273.1,"49,435",181
T160,T160,Skip Kendall,111,273.1,"58,998",216
162,162,Robert Gamez,59,272.8,"32,195",118
163,163,Scott Simpson,73,272.7,"39,813",146
164,T168,Jim Furyk,88,272.5,"46,600",171
165,164,Fred Funk,118,272.1,"63,682",234
166,165,Mark Wiebe,62,271.9,"32,087",118
167,166,Jean Van de Velde,52,271.7,"23,091",85
168,167,Doug Barron,62,271.6,"33,401",123
169,T168,Tom Byrum,85,271.5,"45,887",169
170,T171,Scott Verplank,99,271.3,"50,471",186
171,170,Blaine McCallister,80,271.2,"43,123",159
172,T171,Larry Mize,76,270.9,"39,820",147
173,173,Tom Scherrer,69,270.8,"35,198",130
T174,T174,Glen Hnatiuk,104,270.7,"54,689",202
T174,T174,Sean Murphy,70,270.7,"37,891",140
T174,T174,John Cook,91,270.7,"47,369",175
177,177,Dan Forsman,81,270.6,"41,670",154
178,178,Kirk Triplett,88,269.9,"44,797",166
T179,179,David Frost,87,269.5,"45,546",169
T179,T182,Bernhard Langer,62,269.5,"30,720",114
181,180,Jay Don Blake,100,269.1,"51,396",191
182,181,Greg Kraft,105,269.0,"54,872",204
183,T182,Fulton Allem,56,268.9,"30,122",112
184,184,Jeff Hart,87,268.4,"45,085",168
185,185,Franklin Langham,63,268.0,"32,159",120
T186,T186,Paul Goydos,86,267.1,"44,878",168
T186,T186,Brian Gay,114,267.1,"58,501",219
188,188,José María Olazábal,51,266.8,"22,945",86
189,189,Pete Jordan,105,266.0,"54,804",206
190,190,Willie Wood,52,265.8,"27,645",104
191,191,Mark Brooks,88,265.5,"45,659",172
192,192,Esteban Toledo,116,264.8,"60,383",228
193,193,Loren Roberts,84,261.6,"41,597",159
194,194,Corey Pavin,72,252.7,"33,863",134
