RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG.,TOTAL DISTANCE,TOTAL DRIVES
122,T123,Bob Eastwood,96,256.4,"49,230",192
123,T118,Mike Nicolette,79,256.3,"40,497",158
T124,T125,Larry Nelson,61,256.2,"31,260",122
T124,T123,Steven Liebler,101,256.2,"51,744",202
T124,T125,D.A. Weibring,96,256.2,"49,190",192
T127,T118,Mike Donald,121,256.1,"61,965",242
T127,129,T.C. Chen,67,256.1,"34,315",134
129,T125,Greg Powers,81,255.9,"41,453",162
130,130,Tom Kite,91,255.8,"46,561",182
131,T125,Peter Oosterhuis,95,255.7,"48,577",190
132,131,Lennie Clements,86,255.3,"43,906",172
133,132,Raymond Floyd,80,255.2,"40,828",160
134,T133,Ben Crenshaw,86,254.9,"43,839",172
135,135,Pat McGowan,99,254.6,"50,409",198
136,T133,Tom Lamore,62,254.5,"31,557",124
137,136,David Edwards,67,254.3,"34,073",134
T138,T137,Loren Roberts,82,254.0,"41,652",164
T138,T137,Gene Sauers,74,254.0,"37,597",148
T140,139,Hubert Green,93,253.9,"47,232",186
T140,T140,Wally Armstrong,75,253.9,"38,082",150
T140,T142,Gary Koch,104,253.9,"52,810",208
T143,T142,Wayne Levi,98,253.8,"49,748",196
T143,T142,Curtis Strange,97,253.8,"49,237",194
145,T140,Jerry Pate,50,253.6,"25,358",100
146,T142,Frank Conner,100,253.5,"50,703",200
T147,148,Tony Sills,114,253.4,"57,768",228
T147,149,J.C. Snead,94,253.4,"47,635",188
T149,150,Ron Streck,99,253.3,"50,161",198
T149,146,Gary Krueger,75,253.3,"37,999",150
151,152,Tom Jenkins,96,252.8,"48,541",192
T152,T153,Andy North,83,252.7,"41,942",166
T152,147,Chi Chi Rodriguez,75,252.7,"37,907",150
T152,T153,Scott Watkins,58,252.7,"29,314",116
155,155,Hale Irwin,74,252.6,"37,390",148
T156,T157,Isao Aoki,57,252.1,"28,740",114
T156,T157,Bruce Fleisher,72,252.1,"36,296",144
158,156,Don Pooley,84,252.0,"42,344",168
159,151,Mark McNulty,53,251.7,"26,675",106
160,T159,Calvin Peete,82,251.5,"41,238",164
161,T159,Ken Kelley,50,251.4,"25,142",100
162,162,Phillip Hancock,81,250.7,"40,619",162
163,161,Ed Fiori,92,250.6,"46,112",184
164,163,Jay Haas,95,250.4,"47,585",190
165,164,Thomas Gray,89,250.3,"44,555",178
166,165,Mike McCullough,102,250.2,"51,032",204
167,166,Danny Edwards,88,249.7,"43,955",176
168,167,Morris Hatalsky,88,249.5,"43,919",176
169,168,Mike Gove,60,248.8,"29,850",120
T170,T169,Mike Reid,94,248.5,"46,727",188
T170,T169,Scott Simpson,98,248.5,"48,710",196
172,171,Allen Miller,87,248.2,"43,185",174
173,172,Joe Inman,83,248.1,"41,189",166
174,T174,Bob Murphy,85,247.8,"42,119",170
175,173,Jay Cudd,69,247.6,"34,169",138
T176,176,Lee Elder,65,247.5,"32,176",130
T176,T174,Tim Norris,108,247.5,"53,468",216
178,177,Dave Stockton,54,247.4,"26,717",108
179,179,Lou Graham,76,247.0,"37,540",152
180,180,Jack Renner,89,245.2,"43,648",178
181,181,Bill Britton,94,244.1,"45,890",188
182,182,Bill Rogers,57,241.2,"27,502",114
